builder_name:             westerly marine construction ltd.
type_name:                westerly 31 regatta
category:                 zeiljacht
build_material:           polyester
build_year:               1995.0
asking_price_euros:       30000.0
length_over_all_meters:   8.5
width_meters:             3.13
draft_meters:             1.42
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              betamarine
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/89626/XXX
