builder_name:             beneteau usa
type_name:                beneteau beneteau first 31.7
category:                 zeiljacht
build_material:           polyester
build_year:               2002.0
asking_price_euros:       52999.0
length_over_all_meters:   9.5
width_meters:             3.23
draft_meters:             1.9
displaces_kgs:            3600.0
ballast_kgs:              None
steering:                 None
engine_name:              volvo
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/94267/XXX
