builder_name:             dickerson boatbuilders (usa)
type_name:                ker 46 alvimedica 5 (ex-tonnerre)
category:                 zeiljacht
build_material:           overig
build_year:               2009.0
asking_price_euros:       420000.0
length_over_all_meters:   13.91
width_meters:             4.2
draft_meters:             2.84
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/90925/XXX
