builder_name:             contest yachts - conyplex
type_name:                x yachts x-442
category:                 zeiljacht
build_material:           polyester sandwich
build_year:               2000.0
asking_price_euros:       159000.0
length_over_all_meters:   13.5
width_meters:             4.15
draft_meters:             2.3
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/88863/XXX
