builder_name:             jeanneau (fra)
type_name:                jeanneau sun odyssey 32
category:                 zeiljacht
build_material:           polyester
build_year:               2002.0
asking_price_euros:       47500.0
length_over_all_meters:   9.6
width_meters:             3.3
draft_meters:             1.45
displaces_kgs:            None
ballast_kgs:              None
steering:                 tiller
engine_name:              yanmar
engine_build_year:        2002.0
standing_height_meters:   1.9
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/86329/XXX
