builder_name:             sylvana yachts inc.
type_name:                van de stadt forna 41
category:                 zeiljacht
build_material:           composiet
build_year:               2007.0
asking_price_euros:       89000.0
length_over_all_meters:   12.3
width_meters:             3.65
draft_meters:             1.5
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/92069/XXX
