builder_name:             jeanneau (fra)
type_name:                jeanneau sun odyssey 32i kiel mid zwaard
category:                 zeiljacht
build_material:           polyester
build_year:               2009.0
asking_price_euros:       64900.0
length_over_all_meters:   9.6
width_meters:             3.3
draft_meters:             0.86
displaces_kgs:            None
ballast_kgs:              None
steering:                 tiller
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/90687/XXX
