builder_name:             jeanneau (fra)
type_name:                jeanneau 34 met variable diepgang! nu in de verkoophaven.
category:                 zeiljacht
build_material:           polyester
build_year:               1987.0
asking_price_euros:       38000.0
length_over_all_meters:   10.55
width_meters:             3.54
draft_meters:             1.1
displaces_kgs:            None
ballast_kgs:              None
steering:                 tiller
engine_name:              yanmar
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/89802/XXX
