builder_name:             x-yachts
type_name:                x-yachts x-55
category:                 zeiljacht
build_material:           polyester
build_year:               2007.0
asking_price_euros:       580000.0
length_over_all_meters:   16.76
width_meters:             4.25
draft_meters:             3.0
displaces_kgs:            500.0
ballast_kgs:              6000.0
steering:                 wheel
engine_name:              yanmar
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/93940/XXX
