builder_name:             hanse yachts
type_name:                hanse hanse 430 e
category:                 zeiljacht
build_material:           onbekend
build_year:               2008.0
asking_price_euros:       195000.0
length_over_all_meters:   13.3
width_meters:             4.18
draft_meters:             2.16
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/92830/XXX
