builder_name:             seafarer yachts
type_name:                c & c 115
category:                 zeiljacht
build_material:           composiet
build_year:               2008.0
asking_price_euros:       189000.0
length_over_all_meters:   11.5
width_meters:             3.63
draft_meters:             2.0
displaces_kgs:            None
ballast_kgs:              None
steering:                 wheel
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/91712/XXX
