builder_name:             maxi yachts (swe)
type_name:                maxi whitbread round the world ocean racer 83
category:                 zeiljacht
build_material:           epoxy composiet
build_year:               1985.0
asking_price_euros:       80000.0
length_over_all_meters:   25.4
width_meters:             5.98
draft_meters:             4.3
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/90452/XXX
