builder_name:             dufour yachts (fra)
type_name:                dufour 425 grand large
category:                 zeiljacht
build_material:           polyester
build_year:               2007.0
asking_price_euros:       137500.0
length_over_all_meters:   12.95
width_meters:             4.16
draft_meters:             2.1
displaces_kgs:            None
ballast_kgs:              None
steering:                 wheel
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/87846/XXX
