builder_name:             halmatic
type_name:                lm 22
category:                 zeiljacht
build_material:           polyester
build_year:               None
asking_price_euros:       6950.0
length_over_all_meters:   6.71
width_meters:             2.44
draft_meters:             1.3
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/93450/XXX
