builder_name:             bavaria yachts (ger)
type_name:                bavaria 41 holiday bavaria 41 holiday
category:                 zeiljacht
build_material:           polyester
build_year:               1997.0
asking_price_euros:       59000.0
length_over_all_meters:   12.84
width_meters:             3.98
draft_meters:             1.95
displaces_kgs:            7900.0
ballast_kgs:              None
steering:                 wheel
engine_name:              volvo
engine_build_year:        None
standing_height_meters:   1.95
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/94419/XXX
