builder_name:             colvic craft
type_name:                colvic watson 28.6
category:                 zeiljacht
build_material:           polyester
build_year:               1977.0
asking_price_euros:       20000.0
length_over_all_meters:   8.6
width_meters:             3.05
draft_meters:             1.35
displaces_kgs:            7000.0
ballast_kgs:              2500.0
steering:                 wheel
engine_name:              thorneycroft
engine_build_year:        1978.0
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/94680/XXX
