builder_name:             jeanneau (fra)
type_name:                jeanneau sun fast 3200 jeanneau sun fast 3200
category:                 zeiljacht
build_material:           polyester
build_year:               2009.0
asking_price_euros:       85000.0
length_over_all_meters:   10.3
width_meters:             3.49
draft_meters:             1.9
displaces_kgs:            3400.0
ballast_kgs:              1500.0
steering:                 tiller
engine_name:              yanmar
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/93824/XXX
