builder_name:             colvic craft
type_name:                colvic victor decksalon 40
category:                 zeiljacht
build_material:           polyester
build_year:               1994.0
asking_price_euros:       98000.0
length_over_all_meters:   13.2
width_meters:             4.1
draft_meters:             1.9
displaces_kgs:            None
ballast_kgs:              None
steering:                 None
engine_name:              None
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/86411/XXX
