builder_name:             waarschip werft
type_name:                waarschip waarschip 725
category:                 zeiljacht
build_material:           overig
build_year:               1971.0
asking_price_euros:       7900.0
length_over_all_meters:   7.4
width_meters:             2.5
draft_meters:             1.2
displaces_kgs:            1200.0
ballast_kgs:              None
steering:                 None
engine_name:              bmw
engine_build_year:        None
standing_height_meters:   None
url:                      https://www.yachtfocus.com/gebruikte-boten-te-koop/details/XXX/92669/XXX
